,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
9459,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2,53.42284480445124,3674
2672,0,0,1,0,31,1,0,0,2,0,0,2,0,2,1,1,2,64.0,1512
1918,0,0,1,1,67,1,2,1,0,2,0,2,2,0,2,0,1,94.1,5097
6210,0,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,1,87.25,5112
8168,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.42909694411655,5719
7919,0,0,0,0,26,1,1,1,0,1,1,0,0,1,0,1,2,90.82734683234983,2019
972,1,0,1,1,26,1,0,2,1,1,1,1,1,1,1,1,0,20.05,4277
6951,0,0,0,0,3,1,2,1,0,0,0,0,0,2,0,0,2,88.79712176104974,6239
3556,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,1487
3894,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,1824
1026,1,0,0,0,52,1,2,1,0,0,2,0,0,2,2,1,1,89.45,3893
7289,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,75.8784523732561,3330
834,1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,5428
92,1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,94.35,3358
2695,0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,2566
8554,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,49.59673352238283,4141
6255,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,69.65,1822
695,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,1709
8092,1,1,0,0,50,1,2,1,1,0,1,0,2,0,0,1,0,94.11986319159672,4020
8191,1,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,3,74.16152842976324,4525
7300,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,1,58.81344833878118,4430
4478,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,24.9,4278
8783,0,0,1,0,43,0,0,0,0,2,1,0,1,1,0,0,1,54.972401763102155,1967
2818,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,108.6,5864
7737,0,0,0,0,31,1,0,1,0,2,0,0,0,0,0,1,1,75.32845528309812,1912
2485,0,0,0,0,7,1,2,1,2,0,0,0,0,0,0,1,3,79.65,4940
4073,0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,75.4,587
5013,0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,76.4,1057
2972,1,0,0,1,40,1,0,2,1,1,1,1,1,1,1,1,0,20.4,6224
8955,0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,0,1,72.42761795269975,4802
8001,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,1,2,78.5272697487824,4943
719,0,0,1,1,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4,1385
2169,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,5931
6805,0,0,0,0,5,1,0,1,0,1,0,1,0,2,0,1,1,91.20250974269975,3916
5580,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.05,34
2281,1,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,0,85.65,5259
6901,0,0,0,0,32,1,1,1,0,0,0,0,0,2,0,0,1,87.09184884652953,2387
6301,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,1,3,20.2,5399
624,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,71.1,5565
335,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,6136
472,1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,5492
6342,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,381
5748,1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,2846
7145,0,0,0,0,8,1,2,1,0,0,0,0,0,1,0,1,2,84.92937836057956,5837
2520,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,2,51.55,5849
8303,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,86.07423478023009,1384
4191,1,0,1,1,62,1,2,1,2,2,0,0,2,2,0,1,2,105.5,5203
7939,0,0,0,0,13,0,0,0,0,0,0,1,1,1,0,0,2,48.84667504489039,6060
2692,1,0,1,1,12,0,1,0,0,2,0,2,0,0,0,0,3,35.5,3675
5550,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,5435
7709,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.3890612637991,5718
5338,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,1670
9505,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,50.3584606935064,4233
3144,1,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,241
7893,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1492
4649,1,0,1,1,20,1,2,1,0,2,0,2,2,0,0,0,3,96.8,1380
3801,0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1286
6138,1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,1,1,18.55,5433
4723,1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,1570
1004,0,0,1,1,71,1,2,1,2,0,2,2,0,2,2,0,2,100.45,5605
1067,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,2697
5344,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2404
721,0,0,1,1,60,0,1,0,2,0,2,2,2,2,2,0,1,59.85,3109
9322,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.42850718685668,5445
7989,0,0,0,0,43,1,0,1,0,1,0,1,2,2,0,0,2,102.07595767398269,3738
2622,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,3,50.15,4226
7818,0,0,1,0,52,1,0,1,0,0,1,0,2,2,1,1,0,96.2498583554945,4243
83,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,21.05,252
8478,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,1,2,42.688299735064376,6178
2408,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,114.9,6205
2015,1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,517
3875,1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,3483
5990,1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,101.85,3486
1778,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.1,5129
5706,0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,544
9568,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,20.2,1610
8175,0,1,1,0,54,1,2,1,0,2,0,0,1,2,0,1,0,100.08713248518215,4482
256,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3176
6305,0,0,0,0,15,0,1,0,0,2,0,0,0,2,2,1,3,38.8,4934
4811,0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1063
800,0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,50.8,2631
8238,0,0,0,0,12,1,2,1,0,0,0,0,0,0,0,1,2,76.00828110240025,6527
3616,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,5440
6494,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,0,21.15,770
9311,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.18341621783783,2150
5477,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,4569
3417,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,2681
7880,1,0,0,0,13,1,2,1,0,0,0,0,2,2,0,0,2,95.63322647220109,427
370,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,1486
8942,0,0,0,0,13,1,1,1,1,0,0,0,2,1,0,1,2,95.51858342582685,564
5155,0,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,19.15,4242
5845,0,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,649
9106,1,0,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,94.34009916835771,5345
7850,0,0,0,0,12,1,2,1,0,1,2,0,2,0,0,0,2,94.24985144577471,392
7977,0,0,0,0,5,1,0,1,0,1,0,1,1,0,0,0,1,88.87426648523171,6342
3289,1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,3554
6005,1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,2,60.9,5427
328,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4173
6335,1,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.45,6443
4650,1,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.65,3563
4033,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,1609
5852,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,69.05,1369
1185,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,2,105.5,5795
3738,0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,1291
5279,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,81
1072,0,0,0,0,5,1,2,0,2,0,0,0,0,0,0,1,2,53.8,2445
2440,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,113.0,6007
3028,0,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,85.8,3766
210,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,6175
8160,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.388652092423143,2037
2202,1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,3052
3663,1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,2401
9474,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.7,743
8463,0,0,0,0,11,1,2,1,0,1,0,0,2,2,0,1,2,100.9975459486989,277
7994,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25820764526084,1480
8677,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1,74.17858090120741,6009
4873,0,0,0,1,19,1,0,0,0,0,0,2,0,0,0,0,3,48.8,6453
4788,1,0,0,1,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,351
9573,0,0,0,0,58,1,1,1,2,2,2,0,2,2,1,1,0,108.0582661658668,5014
2298,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,3870
8761,0,0,0,0,3,1,2,1,0,1,1,0,2,2,0,1,2,103.0749513956978,2538
8147,1,0,0,0,24,1,1,1,0,2,1,0,2,2,0,1,2,103.04445626854003,2084
7847,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1487
9393,0,0,0,0,9,1,0,1,0,0,0,0,1,1,0,1,0,88.41856236112343,6055
4991,0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,1915
6029,1,0,1,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.65,6000
4892,1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1515
5899,0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,3636
9262,0,0,0,0,3,1,2,1,0,0,1,0,2,0,0,0,2,92.59653360939618,2499
799,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,1,19.95,493
3476,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,1957
7531,0,0,0,0,3,1,0,1,1,0,0,0,1,2,0,1,2,95.39159023267626,6446
2652,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,2179
3196,1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,3883
2446,0,0,0,0,33,1,2,1,0,0,0,0,0,2,0,1,2,83.35,2396
7109,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,73.65967829031305,2864
9335,0,1,0,0,42,1,0,0,2,1,0,0,0,0,0,1,1,74.83250127448287,2810
9519,0,0,0,0,10,0,1,0,0,1,0,0,0,0,0,1,2,32.046144069173124,3008
5453,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,1909
6235,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1492
5420,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,5967
4624,1,1,1,0,71,0,1,0,0,2,2,0,2,2,0,1,0,52.3,3230
8418,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,91.39576741267463,6347
9445,0,0,0,0,29,1,2,1,0,0,1,0,1,1,0,0,1,97.05210406066072,2533
4077,1,0,1,0,34,1,2,1,0,2,0,0,0,2,0,0,3,88.85,2598
7246,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.362184066054034,1481
3637,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,1253
6154,0,0,1,1,0,1,2,0,0,2,2,2,2,0,2,0,3,73.35,0
5775,1,0,0,0,44,1,0,1,0,0,2,2,2,2,2,0,0,100.1,3715
5343,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,3457
383,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2450
5169,0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,693
4008,0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,4458
3996,1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1473
5049,0,1,1,0,71,1,0,1,0,2,2,0,0,2,2,0,1,89.45,5177
4224,1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,1,1,90.15,5060
2014,0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2214
3850,1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3372
6864,0,0,0,0,12,1,2,1,0,1,1,0,0,0,0,1,2,84.45,113
2774,1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.65,5952
7666,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,1,71.72080895597064,704
5196,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,1492
1598,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,2807
5667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,25.85,2159
4673,1,0,1,0,44,0,1,0,0,2,2,0,2,2,2,0,0,54.3,2029
1161,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,85.9,4993
5836,1,0,1,1,47,0,1,0,2,0,2,2,0,0,1,0,2,40.3,1335
6298,1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,79.05,3943
7364,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,1,2,82.75018859875276,3198
7059,0,0,1,0,15,1,2,1,0,1,0,0,0,0,0,1,1,85.95117190848002,3198
1074,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.65,1487
8409,1,0,0,0,31,1,2,1,0,0,0,0,2,1,0,0,1,95.08183496688204,2616
2836,0,0,0,1,17,1,2,0,0,0,2,0,0,0,1,1,3,55.85,6412
8728,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,73.7935902298254,670
6866,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,78.6819131356854,1048
1081,0,0,0,0,13,1,2,1,2,0,0,0,0,0,0,1,1,80.0,61
4720,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3211
8118,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,1,34.656917932348065,3410
8455,0,0,0,0,5,1,1,1,0,0,0,0,2,1,0,0,0,89.2156212616575,5904
7835,0,0,0,0,59,1,2,1,0,0,2,1,2,2,1,1,2,106.88176523979473,5181
9275,0,0,0,0,20,1,1,1,0,0,1,0,1,2,0,1,2,97.50885603929484,1405
6519,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,78.98225820908037,6012
1411,0,0,0,0,63,1,2,1,0,2,2,2,2,2,0,1,1,109.85,5522
8038,0,0,0,0,23,1,0,1,0,0,0,0,2,2,0,1,1,93.76513753446892,1872
7952,0,0,1,0,18,1,2,0,2,0,0,0,2,2,0,1,2,94.51428502964234,1260
4351,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611
951,0,0,0,0,13,0,1,0,0,0,2,0,2,2,0,0,2,49.15,5204
3089,0,0,1,0,18,1,0,0,0,0,0,2,0,0,0,1,3,50.3,6341
9230,0,0,1,0,28,1,2,1,0,0,2,1,2,2,0,1,2,104.54766065421981,2646
9003,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,33.31798207780905,3036
872,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,2,75.6,4467
730,0,1,1,0,70,1,2,1,0,0,0,0,0,0,2,1,1,75.65,4501
5581,1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,99.4,4874
5690,1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,2921
4397,1,1,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.8,702
139,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,3583
2443,1,0,0,0,22,1,0,1,0,2,2,2,0,2,0,1,0,94.95,1762
3403,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,2594
8874,1,0,0,0,34,1,2,1,0,0,1,0,2,2,0,1,2,97.9720205654225,3012
1601,0,0,0,0,51,0,1,0,0,2,2,0,2,2,1,1,1,56.4,2528
4241,1,0,0,0,45,1,2,1,0,0,2,2,2,2,0,1,0,103.65,4017
3851,1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,6123
1998,0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,3180
991,1,0,0,0,32,1,0,2,1,1,1,1,1,1,2,1,0,20.05,5010
5800,0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,5254
404,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,498
8120,0,0,1,0,5,1,1,1,0,0,0,0,2,0,0,1,2,89.16269924716659,3919
9426,0,0,0,0,6,1,0,1,0,0,2,0,1,2,0,1,1,96.76168142257201,4711
1602,0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,3
8725,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,49.93429038676862,4147
6404,1,0,0,0,35,1,0,1,2,0,0,2,0,2,1,1,2,89.2,2830
9012,0,0,1,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.0738786549758,4056
7395,0,0,0,0,26,1,1,1,0,0,0,1,0,0,0,0,2,81.01402392346878,1791
3262,0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,2728
5354,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,187
4911,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,2488
6878,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.239273000924193,1610
8643,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.437808064483285,3741
6836,0,0,0,0,26,1,0,1,0,0,0,0,2,1,0,1,0,88.95347356933794,1912
133,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,95.0,5236
7025,0,0,1,0,21,1,0,1,0,0,0,0,0,0,0,1,1,70.0091083224827,997
7413,1,1,0,0,25,1,1,1,0,1,1,0,1,2,0,1,1,99.00783232044702,2139
4977,0,0,1,0,48,1,2,1,0,2,0,2,2,2,0,1,1,105.1,4295
2079,0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,5312
8131,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,19.95164713662888,1315
3842,0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,101.25,842
2471,0,0,0,0,19,1,2,1,2,2,0,0,0,2,0,1,2,95.15,1322
3721,0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,1,3,20.25,3426
3539,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,1791
8477,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,49.13997262086889,1808
1713,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,765
6302,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,86.8,5044
2492,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,4805
9202,0,0,0,0,47,1,2,1,0,0,2,0,0,2,0,1,0,94.25501768014335,3840
221,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,5674
2646,1,0,1,0,66,1,0,0,2,2,2,2,2,2,2,1,0,85.9,4630
8863,1,0,1,0,68,1,2,1,0,0,2,0,2,2,0,0,1,99.87220236853075,5524
615,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,110.35,5642
5880,1,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,104.35,5248
9357,0,0,0,0,2,1,0,1,1,1,0,1,0,0,0,1,2,86.19211108959709,1359
3090,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4162
6732,0,0,0,0,25,1,0,1,0,1,1,0,2,0,0,1,0,89.12530615627891,1892
5680,0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,89.1,1091
5530,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,4584
6509,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,2,74.9,5724
8200,0,0,0,0,70,1,2,1,1,2,2,2,2,2,1,0,1,112.56505219457806,6071
8265,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,76.4153246107734,5823
5847,1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,5670
4989,0,0,1,1,63,1,0,0,2,2,2,2,0,0,2,0,3,63.55,3429
6028,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,2039
750,1,0,0,0,47,1,2,1,0,2,2,0,2,2,1,1,2,103.1,4130
9233,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,1,30.564687846306818,6493
6182,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,106.3,5809
1288,0,0,1,1,72,1,0,0,2,2,2,0,0,2,2,0,1,68.75,4127
1837,0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,4829
7304,0,0,1,0,29,1,2,1,0,0,0,1,1,1,0,1,1,96.94660199323552,2440
5856,1,0,1,0,42,1,2,1,2,0,2,0,0,2,0,1,2,94.4,3430
283,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,2658
7218,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,1,79.68388173785128,6443
5616,0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,6325
2986,1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,79.6,4538
3657,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,816
9186,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,51.13479957047216,5380
481,0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,4709
7601,0,0,0,0,3,1,2,1,0,0,1,0,2,0,0,1,2,92.31040106363075,1530
1789,0,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,3,19.55,5251
8451,0,0,0,0,5,1,1,1,0,0,0,0,1,2,0,1,0,92.1565994353161,3918
5964,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,5164
4296,1,0,0,1,22,1,0,2,1,1,1,1,1,1,0,0,1,20.15,3676
3825,1,0,1,0,65,1,2,0,2,0,2,2,0,2,2,0,0,76.15,4179
5413,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,689
3006,0,0,1,1,26,1,0,2,1,1,1,1,1,1,2,0,1,19.65,4187
8834,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,1,82.25966191006694,6059
2757,0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.3,4350
2020,0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,3560
891,1,0,0,0,58,1,0,0,0,2,2,2,2,0,2,0,0,70.1,3461
7485,1,0,0,0,18,1,1,1,0,0,1,0,0,0,0,1,2,84.36943405870274,873
9530,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.09385167133048,6204
7675,0,0,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.46882046599696,952
8828,0,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,80.05952141116758,3167
711,1,0,1,1,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35,4332
7155,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,69.23767777940293,2328
5981,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4034
8312,0,0,0,0,4,1,2,1,0,0,2,0,0,1,0,1,1,86.98380227061249,3202
1472,0,1,0,0,50,1,2,1,0,2,0,2,2,2,1,1,2,106.8,4463
8084,0,0,1,0,65,1,2,1,0,1,2,0,2,2,1,0,1,106.85199758072142,5483
9224,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.56244191769325,5570
415,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5768
3099,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88.0,5026
5697,1,0,0,0,41,1,2,0,0,0,2,0,0,0,0,1,0,55.7,1871
5228,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,995
2647,0,0,0,0,60,1,2,1,0,0,2,0,0,0,1,1,0,79.2,4035
4355,1,0,0,0,1,1,2,0,0,0,2,2,0,0,0,0,3,62.05,5040
1663,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,78.1,6434
7579,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,75.47937306209718,1395
8007,0,0,0,0,7,1,0,0,0,1,0,1,0,0,0,0,1,64.39569764234533,46
4948,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.35,1219
4071,0,0,0,1,21,1,0,2,1,1,1,1,1,1,0,0,3,20.75,3844
8938,0,0,0,0,3,1,0,1,0,1,1,0,0,0,0,1,2,80.7021672033833,6103
6441,0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,2,80.7,4652
7154,0,0,0,0,44,1,2,1,1,1,0,0,0,2,0,1,2,93.89878544164914,3560
1548,1,0,0,0,14,1,2,2,1,1,1,1,1,1,1,1,1,24.8,2792
5025,1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1,4502
5032,0,0,1,1,37,1,0,0,2,2,0,0,2,2,1,0,0,75.1,2309
6439,0,0,1,0,62,1,0,0,2,2,2,0,2,0,2,1,1,72.0,3644
9523,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.90994315044846,5724
832,0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1199
