,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2310,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,3791
4562,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,114.6,6066
1732,1,1,1,1,61,1,2,1,0,2,0,0,2,2,1,0,2,99.0,4889
8762,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.05,6135
2985,0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.2,3352
390,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2243
2060,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.35,5111
1414,1,0,0,0,35,1,2,1,0,0,2,2,2,0,0,0,2,95.5,2961
7256,1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4093
1757,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,79.95,3706
9441,1,1,1,0,16,1,2,1,0,0,2,0,2,2,0,1,2,98.75,1038
4906,0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,0,95.9,5479
8832,0,0,0,0,56,1,0,1,0,2,0,0,0,0,0,1,2,73.85,3489
1870,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.55,3819
4711,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.8,4962
1607,1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,314
8961,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,5856
983,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,6242
2173,1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,2672
10042,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.95,1208
4432,1,0,0,0,37,0,1,0,2,2,0,2,0,0,2,1,3,40.55,714
69,1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,79.85,6290
1038,1,0,1,0,56,1,0,1,0,0,0,0,0,2,1,1,2,80.9,3884
2828,1,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,20.45,1615
6437,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,3952
10154,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,4231
1879,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,5502
3754,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607
1243,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816
5807,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,187
5933,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,2542
3481,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,1760
3119,0,1,1,0,32,1,2,1,0,0,0,0,2,0,0,1,1,85.95,2277
5152,0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65,701
624,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,20.0,666
1896,1,0,0,0,38,1,2,0,2,2,2,2,0,0,0,0,2,69.95,2307
2561,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,1,1,99.0,5550
5969,0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2368
5493,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,4009
9751,0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,40.65,6404
783,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,52.2,4355
8566,0,0,0,0,48,1,0,0,2,0,2,2,0,0,1,1,1,60.35,2498
7000,0,0,0,0,67,1,0,2,1,1,1,1,1,1,1,0,2,20.55,625
10306,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2060
8450,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.45,5720
478,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,3856
3662,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,3558
7304,0,0,1,0,28,1,0,1,2,0,0,0,2,2,0,1,3,92.35,2252
4458,1,0,1,1,38,1,2,1,0,2,2,0,2,0,0,1,2,94.65,3131
9115,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051
1088,1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1093
2443,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,5956
8356,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.3,3816
4306,1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,3792
9138,1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,6440
5457,0,0,1,1,11,1,0,0,2,0,0,0,0,0,0,0,0,51.0,4788
612,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,647
270,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,930
1172,0,1,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,100.4,2800
1056,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,3513
3968,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,20.05,780
2058,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,86.65,5055
4224,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,3,19.6,767
8946,0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,58.6,912
5568,0,0,1,0,44,1,2,1,2,2,2,2,0,0,0,1,1,95.1,3472
4268,1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,2748
2020,1,0,1,0,52,1,0,0,2,2,0,0,2,2,1,1,3,75.4,3305
9754,0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,4324
793,0,0,0,1,34,1,0,0,2,0,2,2,2,0,2,0,1,67.65,1973
6271,1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,1856
8021,1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,189
3804,1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,0,2,79.85,6002
4748,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.3,3949
10235,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,3,50.15,4226
263,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,942
138,1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,319
9008,0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,1859
5183,0,1,1,1,34,1,2,1,0,2,0,0,0,0,0,1,3,79.6,2357
4367,1,1,1,0,36,1,0,0,0,0,2,2,0,0,1,0,1,54.1,1600
2469,0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.0,4906
32,0,0,1,1,27,1,0,0,2,2,2,2,0,0,1,0,3,66.15,1449
2891,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.7,5972
7135,0,0,1,0,28,1,2,1,0,0,2,2,2,2,0,1,2,104.8,2646
10242,0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2580
5119,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,1,3,75.65,3406
7992,1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,88.45,3193
5130,1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,1,2,30.45,1895
7501,0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,0,2,40.1,3413
4037,0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,25.45,963
616,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.25,1430
3816,1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3273
9887,0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.2,663
5636,1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,5299
9734,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,6053
3461,0,0,1,1,55,1,0,0,2,2,0,0,0,0,0,0,2,55.7,2724
1251,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,5777
6082,0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,4939
2951,1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.15,504
166,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,2373
1848,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,19.3,5800
7410,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1198
6213,0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.15,3309
6457,1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,5984
8186,1,0,0,0,1,1,2,0,0,2,0,2,0,0,0,0,3,60.1,4911
5826,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,5966
8262,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.05,2148
4063,0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,6452
3813,1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,5660
504,1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,4572
9091,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,4231
1131,0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,6426
8823,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,5820
6827,1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,79.05,3943
5158,1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1302
8228,1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,2601
7111,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,229
492,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,711
3626,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,517
7859,1,0,0,0,19,1,0,1,0,2,2,0,0,0,0,1,2,78.25,885
2979,1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,2638
3681,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,3961
7074,1,1,1,0,24,1,2,1,2,0,0,0,0,0,0,1,2,78.85,1296
5087,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,3493
2001,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.15,317
4093,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,1850
1546,0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,0,19.85,244
9320,1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,2,80.3,6018
751,1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,4639
2591,0,0,1,1,57,1,2,1,0,2,0,0,2,2,0,1,2,100.6,4648
9475,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,3823
9948,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,3927
2382,0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,164
9994,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1554
2391,1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,59.25,3703
2288,0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,3592
1126,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,74.65,4522
6954,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,3,19.8,2685
6654,0,0,1,0,7,1,2,1,0,0,0,0,2,0,0,1,2,86.5,4798
3057,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.6,3499
4678,0,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,0,94.2,1531
195,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1502
5765,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,5252
5109,1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85,3491
10011,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,5723
1148,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.15,1567
6030,0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,1701
3215,1,0,1,0,41,1,2,1,0,2,0,0,0,0,0,1,2,80.25,2978
7353,1,0,1,1,39,1,0,0,2,0,2,2,2,2,1,0,1,80.0,2766
3652,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2152
2952,0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,20.25,4182
6009,1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,4552
9630,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,704
558,1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,70.2,5827
39,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,97.85,202
2550,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,0,3,20.05,179
404,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,3581
6024,0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,2067
3455,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,6324
4473,0,1,1,0,26,1,2,1,0,0,2,0,2,2,0,1,0,98.1,2170
786,1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,3402
8829,0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,88.9,3868
2168,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,4411
8547,1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3350
6758,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,1,19.4,3910
7220,1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.5,6127
2722,1,0,1,1,32,1,0,2,1,1,1,1,1,1,2,0,3,18.95,5004
6178,0,1,1,0,54,1,0,2,1,1,1,1,1,1,2,1,3,18.95,65
7650,0,0,1,1,28,1,0,1,0,0,0,0,2,2,1,1,0,90.1,2247
1410,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1198
4930,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,44.55,3743
4120,1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,1669
8047,0,0,0,0,25,1,0,1,2,2,0,0,0,0,0,1,0,79.85,1643
842,0,0,1,1,12,1,0,2,1,1,1,1,1,1,1,0,0,19.8,1932
6408,1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,5693
3952,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,5923
7841,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.35,6301
6473,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,6420
8461,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.1,3736
5927,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,429
9596,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,3523
8056,1,0,0,1,22,1,0,1,0,2,2,0,2,0,0,1,2,89.4,1629
4090,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,49.9,4147
7444,1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,2461
6304,0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,5599
3851,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,6247
4607,1,0,0,1,1,1,0,0,0,0,0,2,0,2,0,1,3,59.55,4844
3613,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2383
6189,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,91.95,5276
333,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,4306
4231,1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,0,80.6,4710
2411,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4216
8817,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,1030
7632,0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2793
7989,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,5689
8316,0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,5
4542,0,1,1,0,32,1,2,1,0,0,2,0,0,0,0,0,3,79.3,2228
8713,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5507
4427,0,0,0,0,49,1,0,1,0,0,2,2,2,2,2,0,1,100.65,4168
1672,1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,1,72.1,4248
1141,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,1,3,20.2,6500
5408,0,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,0,24.95,523
5038,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.3,1412
7240,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,335
5414,1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,105.65,5458
7598,0,0,0,1,17,1,2,0,0,0,2,0,0,0,1,1,3,55.85,6412
4588,0,0,1,0,33,1,2,1,0,0,2,2,0,2,0,1,1,95.0,2604
527,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,4510
8977,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.0,6206
9673,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1492
546,1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,2843
3382,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,25.55,1439
1209,1,0,1,0,56,1,2,1,2,2,2,0,0,0,1,1,2,93.15,4399
4211,1,1,0,0,24,1,2,1,0,2,2,0,2,2,0,1,1,102.95,2142
8466,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,76.65,2890
6830,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,1,3,20.2,5399
670,0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,1,0,19.85,78
7818,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,3639
4564,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,1606
3881,1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,3962
2877,0,0,1,1,61,1,2,1,0,2,0,0,2,2,0,1,2,99.15,4923
8751,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,3031
6706,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1492
3947,0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,2595
9942,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19.0,1963
451,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,981
4518,1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,4815
8430,1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,5762
7298,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.95,1918
5474,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,84.6,6175
9235,1,1,1,0,46,1,0,1,0,0,0,0,0,2,0,1,2,80.4,3121
880,1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,83
8571,0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,4363
7967,1,0,0,0,8,1,2,1,0,2,2,0,2,0,0,1,2,94.0,5885
3465,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,1595
6288,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,834
7959,1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3350
3547,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,5119
3668,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,675
6602,0,0,1,1,40,1,2,1,0,2,2,0,2,0,0,1,1,96.35,3353
6508,0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,3576
3737,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,2136
4394,1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,59.55,275
2906,0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,2566
8342,1,0,1,1,31,0,1,0,2,0,0,2,0,0,0,0,0,35.4,149
6645,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.1,3341
5160,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,74.35,5718
1436,0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,1530
4433,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,75.65,2619
3229,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,94.2,88
1074,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,21.1,1730
3979,1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1159
5869,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,3650
6037,1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,5536
2871,1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,2,86.1,431
10314,1,0,0,0,1,1,2,0,0,2,0,2,0,0,0,0,3,60.1,4911
3457,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,1484
10333,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,56.25,4635
3008,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.0,1740
1686,0,0,1,1,26,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1081
8697,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,3740
415,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,364
1716,1,0,0,0,8,1,0,0,0,0,0,0,0,2,0,1,1,54.75,3719
4590,0,1,0,0,57,1,2,1,2,0,2,2,0,2,2,0,1,101.3,4767
260,1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,583
7373,1,0,1,1,15,1,2,1,0,0,0,0,0,0,0,1,0,74.9,204
531,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,656
6947,1,0,1,1,68,1,2,1,0,2,0,0,2,2,1,1,1,101.05,5358
3454,0,1,1,1,29,0,1,0,0,2,2,0,0,0,0,1,3,35.65,55
9573,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,71.0,5330
4193,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,19.75,1706
1547,0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,5422
8966,0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,3841
9621,0,0,1,1,14,1,2,1,0,0,0,2,2,0,0,1,2,91.65,552
4199,1,0,1,0,55,1,2,1,0,0,2,2,2,2,1,1,2,104.15,4742
49,0,0,1,1,69,1,2,0,2,0,2,2,0,0,2,1,1,64.15,3625
2543,1,0,0,0,13,1,2,1,2,0,0,0,2,2,0,0,3,98.15,421
8778,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,6520
6472,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,4791
4417,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,5510
9500,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616
3433,1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5220
4411,0,0,1,0,57,0,1,0,2,0,2,2,0,2,0,1,0,49.9,2412
8785,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,1610
7305,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,1397
10346,1,0,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,76.0,255
6912,1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,2,85.5,5981
7760,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,380
8382,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,73.0,5662
9672,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,5722
10086,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,1486
6982,0,0,1,1,72,1,0,0,2,2,2,2,0,2,2,1,2,74.35,4390
9835,0,1,0,0,2,1,2,1,0,2,0,0,0,2,0,0,2,89.5,1068
3253,0,0,1,1,36,1,2,1,2,0,2,0,2,2,0,1,1,104.5,3174
1755,0,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,2,54.3,5229
6624,1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,60.05,3289
1514,0,0,0,1,63,1,0,2,1,1,1,1,1,1,2,0,1,19.5,391
5670,0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,24.1,3488
3154,0,1,0,0,4,1,0,1,0,2,0,0,0,0,0,0,2,72.75,2754
7184,1,0,0,0,70,1,2,1,2,0,0,2,2,2,2,1,1,104.0,5643
9869,0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,0,95.65,5901
7998,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,5668
10109,0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,3841
5878,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,4354
9792,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,5677
1393,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1613
5747,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,1968
2150,1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,1246
1815,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.5,911
8706,1,1,0,0,8,0,1,0,0,0,2,0,0,0,0,1,2,29.4,1845
5082,1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,19.8,3037
3340,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,3787
8535,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,5778
5707,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,6173
6813,0,0,1,0,64,0,1,0,2,0,2,2,0,2,2,0,2,47.85,2737
8332,0,0,0,0,45,1,2,1,0,0,2,2,0,0,0,1,2,87.25,3368
3462,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,4929
905,1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,6362
